Country Code,Country,City Code,City,Latitude,Longitude,Year,Population
4,Afghanistan,20001,Herat,34.34817,62.19967,1950,82.468
4,Afghanistan,20001,Herat,34.34817,62.19967,1955,85.751
4,Afghanistan,20001,Herat,34.34817,62.19967,1960,89.166
4,Afghanistan,20001,Herat,34.34817,62.19967,1965,92.715
4,Afghanistan,20001,Herat,34.34817,62.19967,1970,101.576
4,Afghanistan,20001,Herat,34.34817,62.19967,1975,120.323
4,Afghanistan,20001,Herat,34.34817,62.19967,1980,143.859
4,Afghanistan,20001,Herat,34.34817,62.19967,1985,162.457
4,Afghanistan,20001,Herat,34.34817,62.19967,1990,183.465
4,Afghanistan,20001,Herat,34.34817,62.19967,1995,207.19
4,Afghanistan,20001,Herat,34.34817,62.19967,2000,233.991
4,Afghanistan,20001,Herat,34.34817,62.19967,2005,275.678
4,Afghanistan,20001,Herat,34.34817,62.19967,2010,358.691
4,Afghanistan,20001,Herat,34.34817,62.19967,2015,466.703
4,Afghanistan,20001,Herat,34.34817,62.19967,2020,605.575
4,Afghanistan,20002,Kabul,34.528887,69.17246,1950,170.784
4,Afghanistan,20002,Kabul,34.528887,69.17246,1955,220.749
4,Afghanistan,20002,Kabul,34.528887,69.17246,1960,285.352
4,Afghanistan,20002,Kabul,34.528887,69.17246,1965,368.809
4,Afghanistan,20002,Kabul,34.528887,69.17246,1970,471.891
4,Afghanistan,20002,Kabul,34.528887,69.17246,1975,674.254
4,Afghanistan,20002,Kabul,34.528887,69.17246,1980,977.824
4,Afghanistan,20002,Kabul,34.528887,69.17246,1985,1239.961
4,Afghanistan,20002,Kabul,34.528887,69.17246,1990,1549.32
4,Afghanistan,20002,Kabul,34.528887,69.17246,1995,1928.694
4,Afghanistan,20002,Kabul,34.528887,69.17246,2000,2401.109
4,Afghanistan,20002,Kabul,34.528887,69.17246,2005,2905.178
4,Afghanistan,20002,Kabul,34.528887,69.17246,2010,3289.005
4,Afghanistan,20002,Kabul,34.528887,69.17246,2015,3723.543
4,Afghanistan,20002,Kabul,34.528887,69.17246,2020,4221.532
4,Afghanistan,20003,Kandahar,31.61332,65.71013,1950,82.199
4,Afghanistan,20003,Kandahar,31.61332,65.71013,1955,89.785
4,Afghanistan,20003,Kandahar,31.61332,65.71013,1960,98.074
4,Afghanistan,20003,Kandahar,31.61332,65.71013,1965,107.123
4,Afghanistan,20003,Kandahar,31.61332,65.71013,1970,127.164
4,Afghanistan,20003,Kandahar,31.61332,65.71013,1975,154.012
4,Afghanistan,20003,Kandahar,31.61332,65.71013,1980,182.904
4,Afghanistan,20003,Kandahar,31.61332,65.71013,1985,206.542
4,Afghanistan,20003,Kandahar,31.61332,65.71013,1990,233.243
4,Afghanistan,20003,Kandahar,31.61332,65.71013,1995,263.395
4,Afghanistan,20003,Kandahar,31.61332,65.71013,2000,297.456
4,Afghanistan,20003,Kandahar,31.61332,65.71013,2005,336.746
4,Afghanistan,20003,Kandahar,31.61332,65.71013,2010,383.498
4,Afghanistan,20003,Kandahar,31.61332,65.71013,2015,436.741
4,Afghanistan,20003,Kandahar,31.61332,65.71013,2020,498.002
4,Afghanistan,20004,Mazar-e Sharif,36.70904,67.11087,1950,30.0
4,Afghanistan,20004,Mazar-e Sharif,36.70904,67.11087,1955,37.139
4,Afghanistan,20004,Mazar-e Sharif,36.70904,67.11087,1960,45.979
4,Afghanistan,20004,Mazar-e Sharif,36.70904,67.11087,1965,56.916
4,Afghanistan,20004,Mazar-e Sharif,36.70904,67.11087,1970,70.46
4,Afghanistan,20004,Mazar-e Sharif,36.70904,67.11087,1975,87.226
4,Afghanistan,20004,Mazar-e Sharif,36.70904,67.11087,1980,105.977
4,Afghanistan,20004,Mazar-e Sharif,36.70904,67.11087,1985,119.677
4,Afghanistan,20004,Mazar-e Sharif,36.70904,67.11087,1990,135.153
4,Afghanistan,20004,Mazar-e Sharif,36.70904,67.11087,1995,152.629
4,Afghanistan,20004,Mazar-e Sharif,36.70904,67.11087,2000,172.372
4,Afghanistan,20004,Mazar-e Sharif,36.70904,67.11087,2005,206.403
4,Afghanistan,20004,Mazar-e Sharif,36.70904,67.11087,2010,283.532
4,Afghanistan,20004,Mazar-e Sharif,36.70904,67.11087,2015,389.483
4,Afghanistan,20004,Mazar-e Sharif,36.70904,67.11087,2020,532.689
8,Albania,20005,Tiranë (Tirana),41.3275,19.81889,1950,84.513
8,Albania,20005,Tiranë (Tirana),41.3275,19.81889,1955,106.932
8,Albania,20005,Tiranë (Tirana),41.3275,19.81889,1960,134.761
8,Albania,20005,Tiranë (Tirana),41.3275,19.81889,1965,145.255
8,Albania,20005,Tiranë (Tirana),41.3275,19.81889,1970,156.734
8,Albania,20005,Tiranë (Tirana),41.3275,19.81889,1975,173.975
8,Albania,20005,Tiranë (Tirana),41.3275,19.81889,1980,193.644
8,Albania,20005,Tiranë (Tirana),41.3275,19.81889,1985,217.882
8,Albania,20005,Tiranë (Tirana),41.3275,19.81889,1990,247.27
8,Albania,20005,Tiranë (Tirana),41.3275,19.81889,1995,287.95
8,Albania,20005,Tiranë (Tirana),41.3275,19.81889,2000,335.336
8,Albania,20005,Tiranë (Tirana),41.3275,19.81889,2005,371.803
8,Albania,20005,Tiranë (Tirana),41.3275,19.81889,2010,408.697
8,Albania,20005,Tiranë (Tirana),41.3275,19.81889,2015,449.298
8,Albania,20005,Tiranë (Tirana),41.3275,19.81889,2020,493.712
12,Algeria,20009,Annaba,36.9,7.76667,1950,99.741
12,Algeria,20009,Annaba,36.9,7.76667,1955,116.444
12,Algeria,20009,Annaba,36.9,7.76667,1960,135.95
12,Algeria,20009,Annaba,36.9,7.76667,1965,158.709
12,Algeria,20009,Annaba,36.9,7.76667,1970,192.064
12,Algeria,20009,Annaba,36.9,7.76667,1975,233.928
12,Algeria,20009,Annaba,36.9,7.76667,1980,266.91
12,Algeria,20009,Annaba,36.9,7.76667,1985,295.148
12,Algeria,20009,Annaba,36.9,7.76667,1990,312.885
12,Algeria,20009,Annaba,36.9,7.76667,1995,324.437
12,Algeria,20009,Annaba,36.9,7.76667,2000,333.805
12,Algeria,20009,Annaba,36.9,7.76667,2005,339.492
12,Algeria,20009,Annaba,36.9,7.76667,2010,345.278
12,Algeria,20009,Annaba,36.9,7.76667,2015,351.158
12,Algeria,20009,Annaba,36.9,7.76667,2020,358.241
12,Algeria,20011,Batna,35.55597,6.17414,1950,13.046
12,Algeria,20011,Batna,35.55597,6.17414,1955,20.683
12,Algeria,20011,Batna,35.55597,6.17414,1960,32.794
12,Algeria,20011,Batna,35.55597,6.17414,1965,51.985
12,Algeria,20011,Batna,35.55597,6.17414,1970,70.787
12,Algeria,20011,Batna,35.55597,6.17414,1975,93.803
12,Algeria,20011,Batna,35.55597,6.17414,1980,124.347
12,Algeria,20011,Batna,35.55597,6.17414,1985,164.835
12,Algeria,20011,Batna,35.55597,6.17414,1990,197.568
12,Algeria,20011,Batna,35.55597,6.17414,1995,224.63
12,Algeria,20011,Batna,35.55597,6.17414,2000,249.379
12,Algeria,20011,Batna,35.55597,6.17414,2005,267.234
12,Algeria,20011,Batna,35.55597,6.17414,2010,286.372
12,Algeria,20011,Batna,35.55597,6.17414,2015,306.88
12,Algeria,20011,Batna,35.55597,6.17414,2020,329.333
12,Algeria,20015,Blida,36.480781,2.831943,1950,33.97
12,Algeria,20015,Blida,36.480781,2.831943,1955,45.99
12,Algeria,20015,Blida,36.480781,2.831943,1960,62.269
12,Algeria,20015,Blida,36.480781,2.831943,1965,84.296
12,Algeria,20015,Blida,36.480781,2.831943,1970,104.497
12,Algeria,20015,Blida,36.480781,2.831943,1975,127.513
12,Algeria,20015,Blida,36.480781,2.831943,1980,146.825
12,Algeria,20015,Blida,36.480781,2.831943,1985,164.415
12,Algeria,20015,Blida,36.480781,2.831943,1990,190.852
12,Algeria,20015,Blida,36.480781,2.831943,1995,225.742
12,Algeria,20015,Blida,36.480781,2.831943,2000,264.604
12,Algeria,20015,Blida,36.480781,2.831943,2005,305.978
12,Algeria,20015,Blida,36.480781,2.831943,2010,353.834
12,Algeria,20015,Blida,36.480781,2.831943,2015,409.179
12,Algeria,20015,Blida,36.480781,2.831943,2020,472.733
12,Algeria,20006,El Djazaïr  (Algiers),36.7525,3.04197,1950,516.45
12,Algeria,20006,El Djazaïr  (Algiers),36.7525,3.04197,1955,622.921
12,Algeria,20006,El Djazaïr  (Algiers),36.7525,3.04197,1960,871.636
12,Algeria,20006,El Djazaïr  (Algiers),36.7525,3.04197,1965,1081.394
12,Algeria,20006,El Djazaïr  (Algiers),36.7525,3.04197,1970,1281.127
12,Algeria,20006,El Djazaïr  (Algiers),36.7525,3.04197,1975,1506.658
12,Algeria,20006,El Djazaïr  (Algiers),36.7525,3.04197,1980,1621.442
12,Algeria,20006,El Djazaïr  (Algiers),36.7525,3.04197,1985,1672.335
12,Algeria,20006,El Djazaïr  (Algiers),36.7525,3.04197,1990,1797.068
12,Algeria,20006,El Djazaïr  (Algiers),36.7525,3.04197,1995,1973.014
12,Algeria,20006,El Djazaïr  (Algiers),36.7525,3.04197,2000,2140.577
12,Algeria,20006,El Djazaïr  (Algiers),36.7525,3.04197,2005,2281.632
12,Algeria,20006,El Djazaïr  (Algiers),36.7525,3.04197,2010,2432.023
12,Algeria,20006,El Djazaïr  (Algiers),36.7525,3.04197,2015,2592.33
12,Algeria,20006,El Djazaïr  (Algiers),36.7525,3.04197,2020,2767.661
12,Algeria,20020,El Djelfa,34.67279,3.263,1950,10.45
12,Algeria,20020,El Djelfa,34.67279,3.263,1955,13.884
12,Algeria,20020,El Djelfa,34.67279,3.263,1960,18.448
12,Algeria,20020,El Djelfa,34.67279,3.263,1965,24.509
12,Algeria,20020,El Djelfa,34.67279,3.263,1970,32.563
12,Algeria,20020,El Djelfa,34.67279,3.263,1975,43.265
12,Algeria,20020,El Djelfa,34.67279,3.263,1980,57.488
12,Algeria,20020,El Djelfa,34.67279,3.263,1985,76.375
12,Algeria,20020,El Djelfa,34.67279,3.263,1990,101.274
12,Algeria,20020,El Djelfa,34.67279,3.263,1995,134.151
12,Algeria,20020,El Djelfa,34.67279,3.263,2000,176.441
12,Algeria,20020,El Djelfa,34.67279,3.263,2005,229.567
12,Algeria,20020,El Djelfa,34.67279,3.263,2010,298.71
12,Algeria,20020,El Djelfa,34.67279,3.263,2015,388.677
12,Algeria,20020,El Djelfa,34.67279,3.263,2020,503.397
12,Algeria,20019,Qacentina,36.354921,6.607293,1950,88.001
12,Algeria,20019,Qacentina,36.354921,6.607293,1955,121.878
12,Algeria,20019,Qacentina,36.354921,6.607293,1960,168.811
12,Algeria,20019,Qacentina,36.354921,6.607293,1965,233.775
12,Algeria,20019,Qacentina,36.354921,6.607293,1970,280.65
12,Algeria,20019,Qacentina,36.354921,6.607293,1975,328.417
12,Algeria,20019,Qacentina,36.354921,6.607293,1980,375.749
12,Algeria,20019,Qacentina,36.354921,6.607293,1985,425.251
12,Algeria,20019,Qacentina,36.354921,6.607293,1990,453.758
12,Algeria,20019,Qacentina,36.354921,6.607293,1995,469.476
12,Algeria,20019,Qacentina,36.354921,6.607293,2000,472.556
12,Algeria,20019,Qacentina,36.354921,6.607293,2005,456.656
12,Algeria,20019,Qacentina,36.354921,6.607293,2010,441.286
12,Algeria,20019,Qacentina,36.354921,6.607293,2015,426.43
12,Algeria,20019,Qacentina,36.354921,6.607293,2020,414.011
12,Algeria,20037,Sétif,36.19112,5.41373,1950,41.289
12,Algeria,20037,Sétif,36.19112,5.41373,1955,52.534
12,Algeria,20037,Sétif,36.19112,5.41373,1960,66.846
12,Algeria,20037,Sétif,36.19112,5.41373,1965,85.045
12,Algeria,20037,Sétif,36.19112,5.41373,1970,102.559
12,Algeria,20037,Sétif,36.19112,5.41373,1975,122.499
12,Algeria,20037,Sétif,36.19112,5.41373,1980,142.093
12,Algeria,20037,Sétif,36.19112,5.41373,1985,162.509
12,Algeria,20037,Sétif,36.19112,5.41373,1990,181.397
12,Algeria,20037,Sétif,36.19112,5.41373,1995,199.918
12,Algeria,20037,Sétif,36.19112,5.41373,2000,219.584
12,Algeria,20037,Sétif,36.19112,5.41373,2005,239.954
12,Algeria,20037,Sétif,36.19112,5.41373,2010,262.221
12,Algeria,20037,Sétif,36.19112,5.41373,2015,286.552
12,Algeria,20037,Sétif,36.19112,5.41373,2020,313.401
12,Algeria,20035,Wahran (Oran),35.69111,-0.64167,1950,268.935
12,Algeria,20035,Wahran (Oran),35.69111,-0.64167,1955,286.368
12,Algeria,20035,Wahran (Oran),35.69111,-0.64167,1960,304.936
12,Algeria,20035,Wahran (Oran),35.69111,-0.64167,1965,324.697
12,Algeria,20035,Wahran (Oran),35.69111,-0.64167,1970,385.189
12,Algeria,20035,Wahran (Oran),35.69111,-0.64167,1975,465.87
12,Algeria,20035,Wahran (Oran),35.69111,-0.64167,1980,536.561
12,Algeria,20035,Wahran (Oran),35.69111,-0.64167,1985,603.626
12,Algeria,20035,Wahran (Oran),35.69111,-0.64167,1990,657.905
12,Algeria,20035,Wahran (Oran),35.69111,-0.64167,1995,705.268
12,Algeria,20035,Wahran (Oran),35.69111,-0.64167,2000,748.693
12,Algeria,20035,Wahran (Oran),35.69111,-0.64167,2005,783.334
12,Algeria,20035,Wahran (Oran),35.69111,-0.64167,2010,819.588
12,Algeria,20035,Wahran (Oran),35.69111,-0.64167,2015,857.521
12,Algeria,20035,Wahran (Oran),35.69111,-0.64167,2020,899.182
24,Angola,895000001,Benguela,-12.576,13.405,1950,14.364
24,Angola,895000001,Benguela,-12.576,13.405,1955,18.085
24,Angola,895000001,Benguela,-12.576,13.405,1960,22.77
24,Angola,895000001,Benguela,-12.576,13.405,1965,30.067
24,Angola,895000001,Benguela,-12.576,13.405,1970,39.917
24,Angola,895000001,Benguela,-12.576,13.405,1975,66.332
24,Angola,895000001,Benguela,-12.576,13.405,1980,112.763
24,Angola,895000001,Benguela,-12.576,13.405,1985,168.354
24,Angola,895000001,Benguela,-12.576,13.405,1990,206.991
24,Angola,895000001,Benguela,-12.576,13.405,1995,254.496
24,Angola,895000001,Benguela,-12.576,13.405,2000,312.921
24,Angola,895000001,Benguela,-12.576,13.405,2005,384.715
24,Angola,895000001,Benguela,-12.576,13.405,2010,473.008
24,Angola,895000001,Benguela,-12.576,13.405,2015,581.564
24,Angola,895000001,Benguela,-12.576,13.405,2020,715.13
24,Angola,204043,Cabinda,-5.55,12.2,1950,4.722
24,Angola,204043,Cabinda,-5.55,12.2,1955,4.663
24,Angola,204043,Cabinda,-5.55,12.2,1960,4.606
24,Angola,204043,Cabinda,-5.55,12.2,1965,9.16
24,Angola,204043,Cabinda,-5.55,12.2,1970,19.695
24,Angola,204043,Cabinda,-5.55,12.2,1975,32.345
24,Angola,204043,Cabinda,-5.55,12.2,1980,51.706
24,Angola,204043,Cabinda,-5.55,12.2,1985,82.634
24,Angola,204043,Cabinda,-5.55,12.2,1990,132.079
24,Angola,204043,Cabinda,-5.55,12.2,1995,195.473
24,Angola,204043,Cabinda,-5.55,12.2,2000,257.777
24,Angola,204043,Cabinda,-5.55,12.2,2005,339.887
24,Angola,204043,Cabinda,-5.55,12.2,2010,448.187
24,Angola,204043,Cabinda,-5.55,12.2,2015,590.993
24,Angola,204043,Cabinda,-5.55,12.2,2020,777.697
24,Angola,895000011,Cuito,-12.383,16.933,1950,8.632
24,Angola,895000011,Cuito,-12.383,16.933,1955,10.46
24,Angola,895000011,Cuito,-12.383,16.933,1960,12.676
24,Angola,895000011,Cuito,-12.383,16.933,1965,15.359
24,Angola,895000011,Cuito,-12.383,16.933,1970,18.611
24,Angola,895000011,Cuito,-12.383,16.933,1975,25.741
24,Angola,895000011,Cuito,-12.383,16.933,1980,36.084
24,Angola,895000011,Cuito,-12.383,16.933,1985,50.572
24,Angola,895000011,Cuito,-12.383,16.933,1990,70.885
24,Angola,895000011,Cuito,-12.383,16.933,1995,99.357
24,Angola,895000011,Cuito,-12.383,16.933,2000,139.278
24,Angola,895000011,Cuito,-12.383,16.933,2005,195.202
24,Angola,895000011,Cuito,-12.383,16.933,2010,273.607
24,Angola,895000011,Cuito,-12.383,16.933,2015,383.504
24,Angola,895000011,Cuito,-12.383,16.933,2020,535.407
24,Angola,20050,Huambo,-12.77611,15.73917,1950,15.306
24,Angola,20050,Huambo,-12.77611,15.73917,1955,23.818
24,Angola,20050,Huambo,-12.77611,15.73917,1960,37.069
24,Angola,20050,Huambo,-12.77611,15.73917,1965,47.875
24,Angola,20050,Huambo,-12.77611,15.73917,1970,60.567
24,Angola,20050,Huambo,-12.77611,15.73917,1975,95.155
24,Angola,20050,Huambo,-12.77611,15.73917,1980,152.811
24,Angola,20050,Huambo,-12.77611,15.73917,1985,232.492
24,Angola,20050,Huambo,-12.77611,15.73917,1990,326.355
24,Angola,20050,Huambo,-12.77611,15.73917,1995,415.532
24,Angola,20050,Huambo,-12.77611,15.73917,2000,457.066
24,Angola,20050,Huambo,-12.77611,15.73917,2005,502.724
24,Angola,20050,Huambo,-12.77611,15.73917,2010,552.957
24,Angola,20050,Huambo,-12.77611,15.73917,2015,608.21
24,Angola,20050,Huambo,-12.77611,15.73917,2020,671.413
24,Angola,895000000,Lobito,-12.364,13.536,1950,23.027
24,Angola,895000000,Lobito,-12.364,13.536,1955,33.373
24,Angola,895000000,Lobito,-12.364,13.536,1960,48.371
24,Angola,895000000,Lobito,-12.364,13.536,1965,54.219
24,Angola,895000000,Lobito,-12.364,13.536,1970,59.064
24,Angola,895000000,Lobito,-12.364,13.536,1975,83.193
24,Angola,895000000,Lobito,-12.364,13.536,1980,120.263
24,Angola,895000000,Lobito,-12.364,13.536,1985,158.694
24,Angola,895000000,Lobito,-12.364,13.536,1990,182.698
24,Angola,895000000,Lobito,-12.364,13.536,1995,210.333
24,Angola,895000000,Lobito,-12.364,13.536,2000,242.157
24,Angola,895000000,Lobito,-12.364,13.536,2005,278.774
24,Angola,895000000,Lobito,-12.364,13.536,2010,320.941
24,Angola,895000000,Lobito,-12.364,13.536,2015,369.487
24,Angola,895000000,Lobito,-12.364,13.536,2020,426.31
24,Angola,20049,Luanda,-8.83682,13.23432,1950,138.413
24,Angola,20049,Luanda,-8.83682,13.23432,1955,174.268
24,Angola,20049,Luanda,-8.83682,13.23432,1960,219.427
24,Angola,20049,Luanda,-8.83682,13.23432,1965,315.108
24,Angola,20049,Luanda,-8.83682,13.23432,1970,459.225
24,Angola,20049,Luanda,-8.83682,13.23432,1975,598.504
24,Angola,20049,Luanda,-8.83682,13.23432,1980,771.349
24,Angola,20049,Luanda,-8.83682,13.23432,1985,1034.661
24,Angola,20049,Luanda,-8.83682,13.23432,1990,1473.848
24,Angola,20049,Luanda,-8.83682,13.23432,1995,2066.306
24,Angola,20049,Luanda,-8.83682,13.23432,2000,2828.82
24,Angola,20049,Luanda,-8.83682,13.23432,2005,3872.05
24,Angola,20049,Luanda,-8.83682,13.23432,2010,5300.466
24,Angola,20049,Luanda,-8.83682,13.23432,2015,7023.206
24,Angola,20049,Luanda,-8.83682,13.23432,2020,8329.798
24,Angola,204044,Lubango,-14.91717,13.4925,1950,11.555
24,Angola,204044,Lubango,-14.91717,13.4925,1955,13.09
24,Angola,204044,Lubango,-14.91717,13.4925,1960,14.83
24,Angola,204044,Lubango,-14.91717,13.4925,1965,21.039
24,Angola,204044,Lubango,-14.91717,13.4925,1970,30.606
24,Angola,204044,Lubango,-14.91717,13.4925,1975,45.917
24,Angola,204044,Lubango,-14.91717,13.4925,1980,69.11
24,Angola,204044,Lubango,-14.91717,13.4925,1985,103.993
24,Angola,204044,Lubango,-14.91717,13.4925,1990,156.502
24,Angola,204044,Lubango,-14.91717,13.4925,1995,222.227
24,Angola,204044,Lubango,-14.91717,13.4925,2000,289.231
24,Angola,204044,Lubango,-14.91717,13.4925,2005,376.382
24,Angola,204044,Lubango,-14.91717,13.4925,2010,489.83
24,Angola,204044,Lubango,-14.91717,13.4925,2015,637.473
24,Angola,204044,Lubango,-14.91717,13.4925,2020,828.248
24,Angola,895000004,Malanje,-9.54,16.341,1950,9.176
24,Angola,895000004,Malanje,-9.54,16.341,1955,12.976
24,Angola,895000004,Malanje,-9.54,16.341,1960,18.353
24,Angola,895000004,Malanje,-9.54,16.341,1965,23.91
24,Angola,895000004,Malanje,-9.54,16.341,1970,30.869
24,Angola,895000004,Malanje,-9.54,16.341,1975,41.795
24,Angola,895000004,Malanje,-9.54,16.341,1980,56.864
24,Angola,895000004,Malanje,-9.54,16.341,1985,77.354
24,Angola,895000004,Malanje,-9.54,16.341,1990,105.235
24,Angola,895000004,Malanje,-9.54,16.341,1995,143.166
24,Angola,895000004,Malanje,-9.54,16.341,2000,194.785
24,Angola,895000004,Malanje,-9.54,16.341,2005,264.972
24,Angola,895000004,Malanje,-9.54,16.341,2010,360.478
24,Angola,895000004,Malanje,-9.54,16.341,2015,490.41
24,Angola,895000004,Malanje,-9.54,16.341,2020,665.15
24,Angola,895000012,Uige,-7.1069,15.4406,1950,3.201
24,Angola,895000012,Uige,-7.1069,15.4406,1955,4.418
24,Angola,895000012,Uige,-7.1069,15.4406,1960,6.1
24,Angola,895000012,Uige,-7.1069,15.4406,1965,8.42
24,Angola,895000012,Uige,-7.1069,15.4406,1970,11.624
24,Angola,895000012,Uige,-7.1069,15.4406,1975,16.898
24,Angola,895000012,Uige,-7.1069,15.4406,1980,24.694
24,Angola,895000012,Uige,-7.1069,15.4406,1985,36.082
24,Angola,895000012,Uige,-7.1069,15.4406,1990,52.725
24,Angola,895000012,Uige,-7.1069,15.4406,1995,77.045
24,Angola,895000012,Uige,-7.1069,15.4406,2000,112.596
24,Angola,895000012,Uige,-7.1069,15.4406,2005,164.516
24,Angola,895000012,Uige,-7.1069,15.4406,2010,240.402
24,Angola,895000012,Uige,-7.1069,15.4406,2015,351.293
24,Angola,895000012,Uige,-7.1069,15.4406,2020,510.631
31,Azerbaijan,20053,Baku,40.37767,49.89201,1950,896.761
31,Azerbaijan,20053,Baku,40.37767,49.89201,1955,939.529
31,Azerbaijan,20053,Baku,40.37767,49.89201,1960,1005.297
31,Azerbaijan,20053,Baku,40.37767,49.89201,1965,1132.029
31,Azerbaijan,20053,Baku,40.37767,49.89201,1970,1274.298
31,Azerbaijan,20053,Baku,40.37767,49.89201,1975,1429.085
31,Azerbaijan,20053,Baku,40.37767,49.89201,1980,1574.287
31,Azerbaijan,20053,Baku,40.37767,49.89201,1985,1660.424
31,Azerbaijan,20053,Baku,40.37767,49.89201,1990,1733.452
31,Azerbaijan,20053,Baku,40.37767,49.89201,1995,1765.543
31,Azerbaijan,20053,Baku,40.37767,49.89201,2000,1805.977
31,Azerbaijan,20053,Baku,40.37767,49.89201,2005,1867.301
31,Azerbaijan,20053,Baku,40.37767,49.89201,2010,2061.843
31,Azerbaijan,20053,Baku,40.37767,49.89201,2015,2206.32
31,Azerbaijan,20053,Baku,40.37767,49.89201,2020,2341.443
31,Azerbaijan,20054,Gäncä,40.68278,46.36056,1950,108.093
31,Azerbaijan,20054,Gäncä,40.68278,46.36056,1955,112.653
31,Azerbaijan,20054,Gäncä,40.68278,46.36056,1960,123.845
31,Azerbaijan,20054,Gäncä,40.68278,46.36056,1965,154.974
31,Azerbaijan,20054,Gäncä,40.68278,46.36056,1970,191.939
31,Azerbaijan,20054,Gäncä,40.68278,46.36056,1975,214.461
31,Azerbaijan,20054,Gäncä,40.68278,46.36056,1980,237.976
31,Azerbaijan,20054,Gäncä,40.68278,46.36056,1985,259.646
31,Azerbaijan,20054,Gäncä,40.68278,46.36056,1990,279.417
31,Azerbaijan,20054,Gäncä,40.68278,46.36056,1995,290.868
31,Azerbaijan,20054,Gäncä,40.68278,46.36056,2000,300.343
31,Azerbaijan,20054,Gäncä,40.68278,46.36056,2005,305.878
31,Azerbaijan,20054,Gäncä,40.68278,46.36056,2010,315.331
31,Azerbaijan,20054,Gäncä,40.68278,46.36056,2015,327.548
31,Azerbaijan,20054,Gäncä,40.68278,46.36056,2020,340.912
31,Azerbaijan,20056,Sumquayit,40.58972,49.66861,1950,20.232
31,Azerbaijan,20056,Sumquayit,40.58972,49.66861,1955,35.156
31,Azerbaijan,20056,Sumquayit,40.58972,49.66861,1960,58.353
31,Azerbaijan,20056,Sumquayit,40.58972,49.66861,1965,86.61
31,Azerbaijan,20056,Sumquayit,40.58972,49.66861,1970,126.719
31,Azerbaijan,20056,Sumquayit,40.58972,49.66861,1975,160.622
31,Azerbaijan,20056,Sumquayit,40.58972,49.66861,1980,195.437
31,Azerbaijan,20056,Sumquayit,40.58972,49.66861,1985,215.274
31,Azerbaijan,20056,Sumquayit,40.58972,49.66861,1990,237.534
31,Azerbaijan,20056,Sumquayit,40.58972,49.66861,1995,263.171
31,Azerbaijan,20056,Sumquayit,40.58972,49.66861,2000,285.714
31,Azerbaijan,20056,Sumquayit,40.58972,49.66861,2005,295.697
31,Azerbaijan,20056,Sumquayit,40.58972,49.66861,2010,313.0
31,Azerbaijan,20056,Sumquayit,40.58972,49.66861,2015,332.764
31,Azerbaijan,20056,Sumquayit,40.58972,49.66861,2020,354.086
32,Argentina,20057,Bahia Blanca,-38.7196,-62.27243,1950,115.752
32,Argentina,20057,Bahia Blanca,-38.7196,-62.27243,1955,120.954
32,Argentina,20057,Bahia Blanca,-38.7196,-62.27243,1960,126.392
32,Argentina,20057,Bahia Blanca,-38.7196,-62.27243,1965,150.529
32,Argentina,20057,Bahia Blanca,-38.7196,-62.27243,1970,180.515
32,Argentina,20057,Bahia Blanca,-38.7196,-62.27243,1975,200.764
32,Argentina,20057,Bahia Blanca,-38.7196,-62.27243,1980,222.408
32,Argentina,20057,Bahia Blanca,-38.7196,-62.27243,1985,237.224
32,Argentina,20057,Bahia Blanca,-38.7196,-62.27243,1990,252.403
32,Argentina,20057,Bahia Blanca,-38.7196,-62.27243,1995,261.703
32,Argentina,20057,Bahia Blanca,-38.7196,-62.27243,2000,269.873
32,Argentina,20057,Bahia Blanca,-38.7196,-62.27243,2005,283.152
32,Argentina,20057,Bahia Blanca,-38.7196,-62.27243,2010,299.059
32,Argentina,20057,Bahia Blanca,-38.7196,-62.27243,2015,307.351
32,Argentina,20057,Bahia Blanca,-38.7196,-62.27243,2020,315.533
32,Argentina,20058,Buenos Aires,-34.605083,-58.400368,1950,5166.14
32,Argentina,20058,Buenos Aires,-34.605083,-58.400368,1955,5910.271
32,Argentina,20058,Buenos Aires,-34.605083,-58.400368,1960,6761.837
32,Argentina,20058,Buenos Aires,-34.605083,-58.400368,1965,7548.511
32,Argentina,20058,Buenos Aires,-34.605083,-58.400368,1970,8416.17
32,Argentina,20058,Buenos Aires,-34.605083,-58.400368,1975,9143.219
32,Argentina,20058,Buenos Aires,-34.605083,-58.400368,1980,9919.781
32,Argentina,20058,Buenos Aires,-34.605083,-58.400368,1985,10523.442
32,Argentina,20058,Buenos Aires,-34.605083,-58.400368,1990,11147.566
32,Argentina,20058,Buenos Aires,-34.605083,-58.400368,1995,11806.407
32,Argentina,20058,Buenos Aires,-34.605083,-58.400368,2000,12503.871
32,Argentina,20058,Buenos Aires,-34.605083,-58.400368,2005,13329.54
32,Argentina,20058,Buenos Aires,-34.605083,-58.400368,2010,14245.871
32,Argentina,20058,Buenos Aires,-34.605083,-58.400368,2015,14705.533
32,Argentina,20058,Buenos Aires,-34.605083,-58.400368,2020,15153.729
32,Argentina,20063,Corrientes,-27.4806,-58.8341,1950,64.256
32,Argentina,20063,Corrientes,-27.4806,-58.8341,1955,78.753
32,Argentina,20063,Corrientes,-27.4806,-58.8341,1960,96.526
32,Argentina,20063,Corrientes,-27.4806,-58.8341,1965,114.571
32,Argentina,20063,Corrientes,-27.4806,-58.8341,1970,135.77
32,Argentina,20063,Corrientes,-27.4806,-58.8341,1975,156.052
