Country_Code,Country,City_Code,City,Latitude,Longitude,Year,Population,Interpolated
4,Afghanistan,20001,Herat,34.34817,62.19967,1950,82.468,False
4,Afghanistan,20001,Herat,34.34817,62.19967,1955,85.751,False
4,Afghanistan,20001,Herat,34.34817,62.19967,1960,89.166,False
4,Afghanistan,20001,Herat,34.34817,62.19967,1965,92.715,False
4,Afghanistan,20001,Herat,34.34817,62.19967,1970,101.576,False
4,Afghanistan,20001,Herat,34.34817,62.19967,1975,120.323,False
4,Afghanistan,20001,Herat,34.34817,62.19967,1980,143.859,False
4,Afghanistan,20001,Herat,34.34817,62.19967,1985,162.457,False
4,Afghanistan,20001,Herat,34.34817,62.19967,1990,183.465,False
4,Afghanistan,20001,Herat,34.34817,62.19967,1995,207.19,False
4,Afghanistan,20001,Herat,34.34817,62.19967,2000,233.991,False
4,Afghanistan,20001,Herat,34.34817,62.19967,2005,275.678,False
4,Afghanistan,20001,Herat,34.34817,62.19967,2010,358.691,False
4,Afghanistan,20001,Herat,34.34817,62.19967,2015,466.703,False
4,Afghanistan,20001,Herat,34.34817,62.19967,2020,605.575,False
4,Afghanistan,20002,Kabul,34.528887,69.17246,1950,170.784,False
4,Afghanistan,20002,Kabul,34.528887,69.17246,1955,220.749,False
4,Afghanistan,20002,Kabul,34.528887,69.17246,1960,285.352,False
4,Afghanistan,20002,Kabul,34.528887,69.17246,1965,368.809,False
4,Afghanistan,20002,Kabul,34.528887,69.17246,1970,471.891,False
4,Afghanistan,20002,Kabul,34.528887,69.17246,1975,674.254,False
4,Afghanistan,20002,Kabul,34.528887,69.17246,1980,977.824,False
4,Afghanistan,20002,Kabul,34.528887,69.17246,1985,1239.961,False
4,Afghanistan,20002,Kabul,34.528887,69.17246,1990,1549.32,False
4,Afghanistan,20002,Kabul,34.528887,69.17246,1995,1928.694,False
4,Afghanistan,20002,Kabul,34.528887,69.17246,2000,2401.109,False
4,Afghanistan,20002,Kabul,34.528887,69.17246,2005,2905.178,False
4,Afghanistan,20002,Kabul,34.528887,69.17246,2010,3289.005,False
4,Afghanistan,20002,Kabul,34.528887,69.17246,2015,3723.543,False
4,Afghanistan,20002,Kabul,34.528887,69.17246,2020,4221.532,False
4,Afghanistan,20003,Kandahar,31.61332,65.71013,1950,82.199,False
4,Afghanistan,20003,Kandahar,31.61332,65.71013,1955,89.785,False
4,Afghanistan,20003,Kandahar,31.61332,65.71013,1960,98.074,False
4,Afghanistan,20003,Kandahar,31.61332,65.71013,1965,107.123,False
4,Afghanistan,20003,Kandahar,31.61332,65.71013,1970,127.164,False
4,Afghanistan,20003,Kandahar,31.61332,65.71013,1975,154.012,False
4,Afghanistan,20003,Kandahar,31.61332,65.71013,1980,182.904,False
4,Afghanistan,20003,Kandahar,31.61332,65.71013,1985,206.542,False
4,Afghanistan,20003,Kandahar,31.61332,65.71013,1990,233.243,False
4,Afghanistan,20003,Kandahar,31.61332,65.71013,1995,263.395,False
4,Afghanistan,20003,Kandahar,31.61332,65.71013,2000,297.456,False
4,Afghanistan,20003,Kandahar,31.61332,65.71013,2005,336.746,False
4,Afghanistan,20003,Kandahar,31.61332,65.71013,2010,383.498,False
4,Afghanistan,20003,Kandahar,31.61332,65.71013,2015,436.741,False
4,Afghanistan,20003,Kandahar,31.61332,65.71013,2020,498.002,False
4,Afghanistan,20004,Mazar-e Sharif,36.70904,67.11087,1950,30.0,False
4,Afghanistan,20004,Mazar-e Sharif,36.70904,67.11087,1955,37.139,False
4,Afghanistan,20004,Mazar-e Sharif,36.70904,67.11087,1960,45.979,False
4,Afghanistan,20004,Mazar-e Sharif,36.70904,67.11087,1965,56.916,False
4,Afghanistan,20004,Mazar-e Sharif,36.70904,67.11087,1970,70.46,False
4,Afghanistan,20004,Mazar-e Sharif,36.70904,67.11087,1975,87.226,False
4,Afghanistan,20004,Mazar-e Sharif,36.70904,67.11087,1980,105.977,False
4,Afghanistan,20004,Mazar-e Sharif,36.70904,67.11087,1985,119.677,False
4,Afghanistan,20004,Mazar-e Sharif,36.70904,67.11087,1990,135.153,False
4,Afghanistan,20004,Mazar-e Sharif,36.70904,67.11087,1995,152.629,False
4,Afghanistan,20004,Mazar-e Sharif,36.70904,67.11087,2000,172.372,False
4,Afghanistan,20004,Mazar-e Sharif,36.70904,67.11087,2005,206.403,False
4,Afghanistan,20004,Mazar-e Sharif,36.70904,67.11087,2010,283.532,False
4,Afghanistan,20004,Mazar-e Sharif,36.70904,67.11087,2015,389.483,False
4,Afghanistan,20004,Mazar-e Sharif,36.70904,67.11087,2020,532.689,False
8,Albania,20005,Tiranë (Tirana),41.3275,19.81889,1950,84.513,False
8,Albania,20005,Tiranë (Tirana),41.3275,19.81889,1955,106.932,False
8,Albania,20005,Tiranë (Tirana),41.3275,19.81889,1960,134.761,False
8,Albania,20005,Tiranë (Tirana),41.3275,19.81889,1965,145.255,False
8,Albania,20005,Tiranë (Tirana),41.3275,19.81889,1970,156.734,False
8,Albania,20005,Tiranë (Tirana),41.3275,19.81889,1975,173.975,False
8,Albania,20005,Tiranë (Tirana),41.3275,19.81889,1980,193.644,False
8,Albania,20005,Tiranë (Tirana),41.3275,19.81889,1985,217.882,False
8,Albania,20005,Tiranë (Tirana),41.3275,19.81889,1990,247.27,False
8,Albania,20005,Tiranë (Tirana),41.3275,19.81889,1995,287.95,False
8,Albania,20005,Tiranë (Tirana),41.3275,19.81889,2000,335.336,False
8,Albania,20005,Tiranë (Tirana),41.3275,19.81889,2005,371.803,False
8,Albania,20005,Tiranë (Tirana),41.3275,19.81889,2010,408.697,False
8,Albania,20005,Tiranë (Tirana),41.3275,19.81889,2015,449.298,False
8,Albania,20005,Tiranë (Tirana),41.3275,19.81889,2020,493.712,False
12,Algeria,20009,Annaba,36.9,7.76667,1950,99.741,False
12,Algeria,20009,Annaba,36.9,7.76667,1955,116.444,False
12,Algeria,20009,Annaba,36.9,7.76667,1960,135.95,False
12,Algeria,20009,Annaba,36.9,7.76667,1965,158.709,False
12,Algeria,20009,Annaba,36.9,7.76667,1970,192.064,False
12,Algeria,20009,Annaba,36.9,7.76667,1975,233.928,False
12,Algeria,20009,Annaba,36.9,7.76667,1980,266.91,False
12,Algeria,20009,Annaba,36.9,7.76667,1985,295.148,False
12,Algeria,20009,Annaba,36.9,7.76667,1990,312.885,False
12,Algeria,20009,Annaba,36.9,7.76667,1995,324.437,False
12,Algeria,20009,Annaba,36.9,7.76667,2000,333.805,False
12,Algeria,20009,Annaba,36.9,7.76667,2005,339.492,False
12,Algeria,20009,Annaba,36.9,7.76667,2010,345.278,False
12,Algeria,20009,Annaba,36.9,7.76667,2015,351.158,False
12,Algeria,20009,Annaba,36.9,7.76667,2020,358.241,False
12,Algeria,20011,Batna,35.55597,6.17414,1950,13.046,False
12,Algeria,20011,Batna,35.55597,6.17414,1955,20.683,False
12,Algeria,20011,Batna,35.55597,6.17414,1960,32.794,False
12,Algeria,20011,Batna,35.55597,6.17414,1965,51.985,False
12,Algeria,20011,Batna,35.55597,6.17414,1970,70.787,False
12,Algeria,20011,Batna,35.55597,6.17414,1975,93.803,False
12,Algeria,20011,Batna,35.55597,6.17414,1980,124.347,False
12,Algeria,20011,Batna,35.55597,6.17414,1985,164.835,False
12,Algeria,20011,Batna,35.55597,6.17414,1990,197.568,False
12,Algeria,20011,Batna,35.55597,6.17414,1995,224.63,False
12,Algeria,20011,Batna,35.55597,6.17414,2000,249.379,False
12,Algeria,20011,Batna,35.55597,6.17414,2005,267.234,False
12,Algeria,20011,Batna,35.55597,6.17414,2010,286.372,False
12,Algeria,20011,Batna,35.55597,6.17414,2015,306.88,False
12,Algeria,20011,Batna,35.55597,6.17414,2020,329.333,False
12,Algeria,20015,Blida,36.480781,2.831943,1950,33.97,False
12,Algeria,20015,Blida,36.480781,2.831943,1955,45.99,False
12,Algeria,20015,Blida,36.480781,2.831943,1960,62.269,False
12,Algeria,20015,Blida,36.480781,2.831943,1965,84.296,False
12,Algeria,20015,Blida,36.480781,2.831943,1970,104.497,False
12,Algeria,20015,Blida,36.480781,2.831943,1975,127.513,False
12,Algeria,20015,Blida,36.480781,2.831943,1980,146.825,False
12,Algeria,20015,Blida,36.480781,2.831943,1985,164.415,False
12,Algeria,20015,Blida,36.480781,2.831943,1990,190.852,False
12,Algeria,20015,Blida,36.480781,2.831943,1995,225.742,False
12,Algeria,20015,Blida,36.480781,2.831943,2000,264.604,False
12,Algeria,20015,Blida,36.480781,2.831943,2005,305.978,False
12,Algeria,20015,Blida,36.480781,2.831943,2010,353.834,False
12,Algeria,20015,Blida,36.480781,2.831943,2015,409.179,False
12,Algeria,20015,Blida,36.480781,2.831943,2020,472.733,False
12,Algeria,20006,El Djazaïr  (Algiers),36.7525,3.04197,1950,516.45,False
12,Algeria,20006,El Djazaïr  (Algiers),36.7525,3.04197,1955,622.921,False
12,Algeria,20006,El Djazaïr  (Algiers),36.7525,3.04197,1960,871.636,False
12,Algeria,20006,El Djazaïr  (Algiers),36.7525,3.04197,1965,1081.394,False
12,Algeria,20006,El Djazaïr  (Algiers),36.7525,3.04197,1970,1281.127,False
12,Algeria,20006,El Djazaïr  (Algiers),36.7525,3.04197,1975,1506.658,False
12,Algeria,20006,El Djazaïr  (Algiers),36.7525,3.04197,1980,1621.442,False
12,Algeria,20006,El Djazaïr  (Algiers),36.7525,3.04197,1985,1672.335,False
12,Algeria,20006,El Djazaïr  (Algiers),36.7525,3.04197,1990,1797.068,False
12,Algeria,20006,El Djazaïr  (Algiers),36.7525,3.04197,1995,1973.014,False
12,Algeria,20006,El Djazaïr  (Algiers),36.7525,3.04197,2000,2140.577,False
12,Algeria,20006,El Djazaïr  (Algiers),36.7525,3.04197,2005,2281.632,False
12,Algeria,20006,El Djazaïr  (Algiers),36.7525,3.04197,2010,2432.023,False
12,Algeria,20006,El Djazaïr  (Algiers),36.7525,3.04197,2015,2592.33,False
12,Algeria,20006,El Djazaïr  (Algiers),36.7525,3.04197,2020,2767.661,False
12,Algeria,20020,El Djelfa,34.67279,3.263,1950,10.45,False
12,Algeria,20020,El Djelfa,34.67279,3.263,1955,13.884,False
12,Algeria,20020,El Djelfa,34.67279,3.263,1960,18.448,False
12,Algeria,20020,El Djelfa,34.67279,3.263,1965,24.509,False
12,Algeria,20020,El Djelfa,34.67279,3.263,1970,32.563,False
12,Algeria,20020,El Djelfa,34.67279,3.263,1975,43.265,False
12,Algeria,20020,El Djelfa,34.67279,3.263,1980,57.488,False
12,Algeria,20020,El Djelfa,34.67279,3.263,1985,76.375,False
12,Algeria,20020,El Djelfa,34.67279,3.263,1990,101.274,False
12,Algeria,20020,El Djelfa,34.67279,3.263,1995,134.151,False
12,Algeria,20020,El Djelfa,34.67279,3.263,2000,176.441,False
12,Algeria,20020,El Djelfa,34.67279,3.263,2005,229.567,False
12,Algeria,20020,El Djelfa,34.67279,3.263,2010,298.71,False
12,Algeria,20020,El Djelfa,34.67279,3.263,2015,388.677,False
12,Algeria,20020,El Djelfa,34.67279,3.263,2020,503.397,False
12,Algeria,20019,Qacentina,36.354921,6.607293,1950,88.001,False
12,Algeria,20019,Qacentina,36.354921,6.607293,1955,121.878,False
12,Algeria,20019,Qacentina,36.354921,6.607293,1960,168.811,False
12,Algeria,20019,Qacentina,36.354921,6.607293,1965,233.775,False
12,Algeria,20019,Qacentina,36.354921,6.607293,1970,280.65,False
12,Algeria,20019,Qacentina,36.354921,6.607293,1975,328.417,False
12,Algeria,20019,Qacentina,36.354921,6.607293,1980,375.749,False
12,Algeria,20019,Qacentina,36.354921,6.607293,1985,425.251,False
12,Algeria,20019,Qacentina,36.354921,6.607293,1990,453.758,False
12,Algeria,20019,Qacentina,36.354921,6.607293,1995,469.476,False
12,Algeria,20019,Qacentina,36.354921,6.607293,2000,472.556,False
12,Algeria,20019,Qacentina,36.354921,6.607293,2005,456.656,False
12,Algeria,20019,Qacentina,36.354921,6.607293,2010,441.286,False
12,Algeria,20019,Qacentina,36.354921,6.607293,2015,426.43,False
12,Algeria,20019,Qacentina,36.354921,6.607293,2020,414.011,False
12,Algeria,20037,Sétif,36.19112,5.41373,1950,41.289,False
12,Algeria,20037,Sétif,36.19112,5.41373,1955,52.534,False
12,Algeria,20037,Sétif,36.19112,5.41373,1960,66.846,False
12,Algeria,20037,Sétif,36.19112,5.41373,1965,85.045,False
12,Algeria,20037,Sétif,36.19112,5.41373,1970,102.559,False
12,Algeria,20037,Sétif,36.19112,5.41373,1975,122.499,False
12,Algeria,20037,Sétif,36.19112,5.41373,1980,142.093,False
12,Algeria,20037,Sétif,36.19112,5.41373,1985,162.509,False
12,Algeria,20037,Sétif,36.19112,5.41373,1990,181.397,False
12,Algeria,20037,Sétif,36.19112,5.41373,1995,199.918,False
12,Algeria,20037,Sétif,36.19112,5.41373,2000,219.584,False
12,Algeria,20037,Sétif,36.19112,5.41373,2005,239.954,False
12,Algeria,20037,Sétif,36.19112,5.41373,2010,262.221,False
12,Algeria,20037,Sétif,36.19112,5.41373,2015,286.552,False
12,Algeria,20037,Sétif,36.19112,5.41373,2020,313.401,False
12,Algeria,20035,Wahran (Oran),35.69111,-0.64167,1950,268.935,False
12,Algeria,20035,Wahran (Oran),35.69111,-0.64167,1955,286.368,False
12,Algeria,20035,Wahran (Oran),35.69111,-0.64167,1960,304.936,False
12,Algeria,20035,Wahran (Oran),35.69111,-0.64167,1965,324.697,False
12,Algeria,20035,Wahran (Oran),35.69111,-0.64167,1970,385.189,False
12,Algeria,20035,Wahran (Oran),35.69111,-0.64167,1975,465.87,False
12,Algeria,20035,Wahran (Oran),35.69111,-0.64167,1980,536.561,False
12,Algeria,20035,Wahran (Oran),35.69111,-0.64167,1985,603.626,False
12,Algeria,20035,Wahran (Oran),35.69111,-0.64167,1990,657.905,False
12,Algeria,20035,Wahran (Oran),35.69111,-0.64167,1995,705.268,False
12,Algeria,20035,Wahran (Oran),35.69111,-0.64167,2000,748.693,False
12,Algeria,20035,Wahran (Oran),35.69111,-0.64167,2005,783.334,False
12,Algeria,20035,Wahran (Oran),35.69111,-0.64167,2010,819.588,False
12,Algeria,20035,Wahran (Oran),35.69111,-0.64167,2015,857.521,False
12,Algeria,20035,Wahran (Oran),35.69111,-0.64167,2020,899.182,False
24,Angola,895000001,Benguela,-12.576,13.405,1950,14.364,False
24,Angola,895000001,Benguela,-12.576,13.405,1955,18.085,False
24,Angola,895000001,Benguela,-12.576,13.405,1960,22.77,False
24,Angola,895000001,Benguela,-12.576,13.405,1965,30.067,False
24,Angola,895000001,Benguela,-12.576,13.405,1970,39.917,False
24,Angola,895000001,Benguela,-12.576,13.405,1975,66.332,False
24,Angola,895000001,Benguela,-12.576,13.405,1980,112.763,False
24,Angola,895000001,Benguela,-12.576,13.405,1985,168.354,False
24,Angola,895000001,Benguela,-12.576,13.405,1990,206.991,False
24,Angola,895000001,Benguela,-12.576,13.405,1995,254.496,False
24,Angola,895000001,Benguela,-12.576,13.405,2000,312.921,False
24,Angola,895000001,Benguela,-12.576,13.405,2005,384.715,False
24,Angola,895000001,Benguela,-12.576,13.405,2010,473.008,False
24,Angola,895000001,Benguela,-12.576,13.405,2015,581.564,False
24,Angola,895000001,Benguela,-12.576,13.405,2020,715.13,False
24,Angola,204043,Cabinda,-5.55,12.2,1950,4.722,False
24,Angola,204043,Cabinda,-5.55,12.2,1955,4.663,False
24,Angola,204043,Cabinda,-5.55,12.2,1960,4.606,False
24,Angola,204043,Cabinda,-5.55,12.2,1965,9.16,False
24,Angola,204043,Cabinda,-5.55,12.2,1970,19.695,False
24,Angola,204043,Cabinda,-5.55,12.2,1975,32.345,False
24,Angola,204043,Cabinda,-5.55,12.2,1980,51.706,False
24,Angola,204043,Cabinda,-5.55,12.2,1985,82.634,False
24,Angola,204043,Cabinda,-5.55,12.2,1990,132.079,False
24,Angola,204043,Cabinda,-5.55,12.2,1995,195.473,False
24,Angola,204043,Cabinda,-5.55,12.2,2000,257.777,False
24,Angola,204043,Cabinda,-5.55,12.2,2005,339.887,False
24,Angola,204043,Cabinda,-5.55,12.2,2010,448.187,False
24,Angola,204043,Cabinda,-5.55,12.2,2015,590.993,False
24,Angola,204043,Cabinda,-5.55,12.2,2020,777.697,False
24,Angola,895000011,Cuito,-12.383,16.933,1950,8.632,False
24,Angola,895000011,Cuito,-12.383,16.933,1955,10.46,False
24,Angola,895000011,Cuito,-12.383,16.933,1960,12.676,False
24,Angola,895000011,Cuito,-12.383,16.933,1965,15.359,False
24,Angola,895000011,Cuito,-12.383,16.933,1970,18.611,False
24,Angola,895000011,Cuito,-12.383,16.933,1975,25.741,False
24,Angola,895000011,Cuito,-12.383,16.933,1980,36.084,False
24,Angola,895000011,Cuito,-12.383,16.933,1985,50.572,False
24,Angola,895000011,Cuito,-12.383,16.933,1990,70.885,False
24,Angola,895000011,Cuito,-12.383,16.933,1995,99.357,False
24,Angola,895000011,Cuito,-12.383,16.933,2000,139.278,False
24,Angola,895000011,Cuito,-12.383,16.933,2005,195.202,False
24,Angola,895000011,Cuito,-12.383,16.933,2010,273.607,False
24,Angola,895000011,Cuito,-12.383,16.933,2015,383.504,False
24,Angola,895000011,Cuito,-12.383,16.933,2020,535.407,False
24,Angola,20050,Huambo,-12.77611,15.73917,1950,15.306,False
24,Angola,20050,Huambo,-12.77611,15.73917,1955,23.818,False
24,Angola,20050,Huambo,-12.77611,15.73917,1960,37.069,False
24,Angola,20050,Huambo,-12.77611,15.73917,1965,47.875,False
24,Angola,20050,Huambo,-12.77611,15.73917,1970,60.567,False
24,Angola,20050,Huambo,-12.77611,15.73917,1975,95.155,False
24,Angola,20050,Huambo,-12.77611,15.73917,1980,152.811,False
24,Angola,20050,Huambo,-12.77611,15.73917,1985,232.492,False
24,Angola,20050,Huambo,-12.77611,15.73917,1990,326.355,False
24,Angola,20050,Huambo,-12.77611,15.73917,1995,415.532,False
24,Angola,20050,Huambo,-12.77611,15.73917,2000,457.066,False
24,Angola,20050,Huambo,-12.77611,15.73917,2005,502.724,False
24,Angola,20050,Huambo,-12.77611,15.73917,2010,552.957,False
24,Angola,20050,Huambo,-12.77611,15.73917,2015,608.21,False
24,Angola,20050,Huambo,-12.77611,15.73917,2020,671.413,False
24,Angola,895000000,Lobito,-12.364,13.536,1950,23.027,False
24,Angola,895000000,Lobito,-12.364,13.536,1955,33.373,False
24,Angola,895000000,Lobito,-12.364,13.536,1960,48.371,False
24,Angola,895000000,Lobito,-12.364,13.536,1965,54.219,False
24,Angola,895000000,Lobito,-12.364,13.536,1970,59.064,False
24,Angola,895000000,Lobito,-12.364,13.536,1975,83.193,False
24,Angola,895000000,Lobito,-12.364,13.536,1980,120.263,False
24,Angola,895000000,Lobito,-12.364,13.536,1985,158.694,False
24,Angola,895000000,Lobito,-12.364,13.536,1990,182.698,False
24,Angola,895000000,Lobito,-12.364,13.536,1995,210.333,False
24,Angola,895000000,Lobito,-12.364,13.536,2000,242.157,False
24,Angola,895000000,Lobito,-12.364,13.536,2005,278.774,False
24,Angola,895000000,Lobito,-12.364,13.536,2010,320.941,False
24,Angola,895000000,Lobito,-12.364,13.536,2015,369.487,False
24,Angola,895000000,Lobito,-12.364,13.536,2020,426.31,False
24,Angola,20049,Luanda,-8.83682,13.23432,1950,138.413,False
24,Angola,20049,Luanda,-8.83682,13.23432,1955,174.268,False
24,Angola,20049,Luanda,-8.83682,13.23432,1960,219.427,False
24,Angola,20049,Luanda,-8.83682,13.23432,1965,315.108,False
24,Angola,20049,Luanda,-8.83682,13.23432,1970,459.225,False
24,Angola,20049,Luanda,-8.83682,13.23432,1975,598.504,False
24,Angola,20049,Luanda,-8.83682,13.23432,1980,771.349,False
24,Angola,20049,Luanda,-8.83682,13.23432,1985,1034.661,False
24,Angola,20049,Luanda,-8.83682,13.23432,1990,1473.848,False
24,Angola,20049,Luanda,-8.83682,13.23432,1995,2066.306,False
24,Angola,20049,Luanda,-8.83682,13.23432,2000,2828.82,False
24,Angola,20049,Luanda,-8.83682,13.23432,2005,3872.05,False
24,Angola,20049,Luanda,-8.83682,13.23432,2010,5300.466,False
24,Angola,20049,Luanda,-8.83682,13.23432,2015,7023.206,False
24,Angola,20049,Luanda,-8.83682,13.23432,2020,8329.798,False
24,Angola,204044,Lubango,-14.91717,13.4925,1950,11.555,False
24,Angola,204044,Lubango,-14.91717,13.4925,1955,13.09,False
24,Angola,204044,Lubango,-14.91717,13.4925,1960,14.83,False
24,Angola,204044,Lubango,-14.91717,13.4925,1965,21.039,False
24,Angola,204044,Lubango,-14.91717,13.4925,1970,30.606,False
24,Angola,204044,Lubango,-14.91717,13.4925,1975,45.917,False
24,Angola,204044,Lubango,-14.91717,13.4925,1980,69.11,False
24,Angola,204044,Lubango,-14.91717,13.4925,1985,103.993,False
24,Angola,204044,Lubango,-14.91717,13.4925,1990,156.502,False
24,Angola,204044,Lubango,-14.91717,13.4925,1995,222.227,False
24,Angola,204044,Lubango,-14.91717,13.4925,2000,289.231,False
24,Angola,204044,Lubango,-14.91717,13.4925,2005,376.382,False
24,Angola,204044,Lubango,-14.91717,13.4925,2010,489.83,False
24,Angola,204044,Lubango,-14.91717,13.4925,2015,637.473,False
24,Angola,204044,Lubango,-14.91717,13.4925,2020,828.248,False
24,Angola,895000004,Malanje,-9.54,16.341,1950,9.176,False
24,Angola,895000004,Malanje,-9.54,16.341,1955,12.976,False
24,Angola,895000004,Malanje,-9.54,16.341,1960,18.353,False
24,Angola,895000004,Malanje,-9.54,16.341,1965,23.91,False
24,Angola,895000004,Malanje,-9.54,16.341,1970,30.869,False
24,Angola,895000004,Malanje,-9.54,16.341,1975,41.795,False
24,Angola,895000004,Malanje,-9.54,16.341,1980,56.864,False
24,Angola,895000004,Malanje,-9.54,16.341,1985,77.354,False
24,Angola,895000004,Malanje,-9.54,16.341,1990,105.235,False
24,Angola,895000004,Malanje,-9.54,16.341,1995,143.166,False
24,Angola,895000004,Malanje,-9.54,16.341,2000,194.785,False
24,Angola,895000004,Malanje,-9.54,16.341,2005,264.972,False
24,Angola,895000004,Malanje,-9.54,16.341,2010,360.478,False
24,Angola,895000004,Malanje,-9.54,16.341,2015,490.41,False
24,Angola,895000004,Malanje,-9.54,16.341,2020,665.15,False
24,Angola,895000012,Uige,-7.1069,15.4406,1950,3.201,False
24,Angola,895000012,Uige,-7.1069,15.4406,1955,4.418,False
24,Angola,895000012,Uige,-7.1069,15.4406,1960,6.1,False
24,Angola,895000012,Uige,-7.1069,15.4406,1965,8.42,False
24,Angola,895000012,Uige,-7.1069,15.4406,1970,11.624,False
24,Angola,895000012,Uige,-7.1069,15.4406,1975,16.898,False
24,Angola,895000012,Uige,-7.1069,15.4406,1980,24.694,False
24,Angola,895000012,Uige,-7.1069,15.4406,1985,36.082,False
24,Angola,895000012,Uige,-7.1069,15.4406,1990,52.725,False
24,Angola,895000012,Uige,-7.1069,15.4406,1995,77.045,False
24,Angola,895000012,Uige,-7.1069,15.4406,2000,112.596,False
24,Angola,895000012,Uige,-7.1069,15.4406,2005,164.516,False
24,Angola,895000012,Uige,-7.1069,15.4406,2010,240.402,False
24,Angola,895000012,Uige,-7.1069,15.4406,2015,351.293,False
24,Angola,895000012,Uige,-7.1069,15.4406,2020,510.631,False
31,Azerbaijan,20053,Baku,40.37767,49.89201,1950,896.761,False
31,Azerbaijan,20053,Baku,40.37767,49.89201,1955,939.529,False
31,Azerbaijan,20053,Baku,40.37767,49.89201,1960,1005.297,False
31,Azerbaijan,20053,Baku,40.37767,49.89201,1965,1132.029,False
31,Azerbaijan,20053,Baku,40.37767,49.89201,1970,1274.298,False
31,Azerbaijan,20053,Baku,40.37767,49.89201,1975,1429.085,False
31,Azerbaijan,20053,Baku,40.37767,49.89201,1980,1574.287,False
31,Azerbaijan,20053,Baku,40.37767,49.89201,1985,1660.424,False
31,Azerbaijan,20053,Baku,40.37767,49.89201,1990,1733.452,False
31,Azerbaijan,20053,Baku,40.37767,49.89201,1995,1765.543,False
31,Azerbaijan,20053,Baku,40.37767,49.89201,2000,1805.977,False
31,Azerbaijan,20053,Baku,40.37767,49.89201,2005,1867.301,False
31,Azerbaijan,20053,Baku,40.37767,49.89201,2010,2061.843,False
31,Azerbaijan,20053,Baku,40.37767,49.89201,2015,2206.32,False
31,Azerbaijan,20053,Baku,40.37767,49.89201,2020,2341.443,False
31,Azerbaijan,20054,Gäncä,40.68278,46.36056,1950,108.093,False
31,Azerbaijan,20054,Gäncä,40.68278,46.36056,1955,112.653,False
31,Azerbaijan,20054,Gäncä,40.68278,46.36056,1960,123.845,False
31,Azerbaijan,20054,Gäncä,40.68278,46.36056,1965,154.974,False
31,Azerbaijan,20054,Gäncä,40.68278,46.36056,1970,191.939,False
31,Azerbaijan,20054,Gäncä,40.68278,46.36056,1975,214.461,False
31,Azerbaijan,20054,Gäncä,40.68278,46.36056,1980,237.976,False
31,Azerbaijan,20054,Gäncä,40.68278,46.36056,1985,259.646,False
31,Azerbaijan,20054,Gäncä,40.68278,46.36056,1990,279.417,False
31,Azerbaijan,20054,Gäncä,40.68278,46.36056,1995,290.868,False
31,Azerbaijan,20054,Gäncä,40.68278,46.36056,2000,300.343,False
31,Azerbaijan,20054,Gäncä,40.68278,46.36056,2005,305.878,False
31,Azerbaijan,20054,Gäncä,40.68278,46.36056,2010,315.331,False
31,Azerbaijan,20054,Gäncä,40.68278,46.36056,2015,327.548,False
31,Azerbaijan,20054,Gäncä,40.68278,46.36056,2020,340.912,False
31,Azerbaijan,20056,Sumquayit,40.58972,49.66861,1950,20.232,False
31,Azerbaijan,20056,Sumquayit,40.58972,49.66861,1955,35.156,False
31,Azerbaijan,20056,Sumquayit,40.58972,49.66861,1960,58.353,False
31,Azerbaijan,20056,Sumquayit,40.58972,49.66861,1965,86.61,False
31,Azerbaijan,20056,Sumquayit,40.58972,49.66861,1970,126.719,False
31,Azerbaijan,20056,Sumquayit,40.58972,49.66861,1975,160.622,False
31,Azerbaijan,20056,Sumquayit,40.58972,49.66861,1980,195.437,False
31,Azerbaijan,20056,Sumquayit,40.58972,49.66861,1985,215.274,False
31,Azerbaijan,20056,Sumquayit,40.58972,49.66861,1990,237.534,False
31,Azerbaijan,20056,Sumquayit,40.58972,49.66861,1995,263.171,False
31,Azerbaijan,20056,Sumquayit,40.58972,49.66861,2000,285.714,False
31,Azerbaijan,20056,Sumquayit,40.58972,49.66861,2005,295.697,False
31,Azerbaijan,20056,Sumquayit,40.58972,49.66861,2010,313.0,False
31,Azerbaijan,20056,Sumquayit,40.58972,49.66861,2015,332.764,False
31,Azerbaijan,20056,Sumquayit,40.58972,49.66861,2020,354.086,False
32,Argentina,20057,Bahia Blanca,-38.7196,-62.27243,1950,115.752,False
32,Argentina,20057,Bahia Blanca,-38.7196,-62.27243,1955,120.954,False
32,Argentina,20057,Bahia Blanca,-38.7196,-62.27243,1960,126.392,False
32,Argentina,20057,Bahia Blanca,-38.7196,-62.27243,1965,150.529,False
32,Argentina,20057,Bahia Blanca,-38.7196,-62.27243,1970,180.515,False
32,Argentina,20057,Bahia Blanca,-38.7196,-62.27243,1975,200.764,False
32,Argentina,20057,Bahia Blanca,-38.7196,-62.27243,1980,222.408,False
32,Argentina,20057,Bahia Blanca,-38.7196,-62.27243,1985,237.224,False
32,Argentina,20057,Bahia Blanca,-38.7196,-62.27243,1990,252.403,False
32,Argentina,20057,Bahia Blanca,-38.7196,-62.27243,1995,261.703,False
32,Argentina,20057,Bahia Blanca,-38.7196,-62.27243,2000,269.873,False
32,Argentina,20057,Bahia Blanca,-38.7196,-62.27243,2005,283.152,False
32,Argentina,20057,Bahia Blanca,-38.7196,-62.27243,2010,299.059,False
32,Argentina,20057,Bahia Blanca,-38.7196,-62.27243,2015,307.351,False
32,Argentina,20057,Bahia Blanca,-38.7196,-62.27243,2020,315.533,False
